codigo_comuna,codigo_provincia,codigo_region,Porcentaje,geometry
09102,091,09,5.18,"list(list(c(-73.3557896, -73.3582572, -73.3569664, -73.3553799, -73.3557896, -38.7398194, -38.726234, -38.7228863, -38.732856, -38.7398194)), list(c(-73.0587815, -73.0588524, -73.0626382, -73.0532403, -73.0501345, -73.0545563, -73.0508624, -73.0517892, -73.0606663, -73.0639188, -73.0715514, -73.0810155, -73.0860144, -73.0960812, -73.1007945, -73.0996415, -73.0955111, -73.0967334, -73.1004712, -73.0987077, -73.1014696, -73.1073069, -73.1171728, -73.1227897, -73.1239449, -73.1261988, -73.1244188, -73.1198695, 
-73.1234375, -73.1141709, -73.1030506, -73.1004626, -73.1036913, -73.0995521, -73.0988647, -73.1006903, -73.0943891, -73.0984858, -73.0967262, -73.1026309, -73.0913553, -73.0766058, -73.0739232, -73.0709236, -73.0740938, -73.0800324, -73.083401, -73.0944883, -73.0950344, -73.0900096, -73.0806268, -73.0807645, -73.0763776, -73.0721039, -73.0660941, -73.0654639, -73.0690751, -73.0765326, -73.077558, -73.0758495, -73.074526, -73.0761155, -73.0852773, -73.0895505, -73.0960465, -73.0978112, -73.1012508, 
-73.0998896, -73.100898, -73.0966891, -73.0908117, -73.0867552, -73.0918803, -73.0932306, -73.0990432, -73.1032276, -73.1002162, -73.1010387, -73.0993557, -73.0948807, -73.0951211, -73.0994357, -73.1107234, -73.1342457, -73.1362918, -73.1460741, -73.1558415, -73.1658679, -73.1702124, -73.1704274, -73.1781004, -73.1841982, -73.1850208, -73.1822832, -73.1866018, -73.1833674, -73.185724, -73.1857324, -73.1924816, -73.1932004, -73.1859924, -73.1833152, -73.1773581, -73.1715585, -73.1779214, -73.1749011, 
-73.178567, -73.1715009, -73.1915992, -73.1905269, -73.2026627, -73.2094655, -73.2254219, -73.221625, -73.2252788, -73.23722, -73.2465085, -73.2492402, -73.2628734, -73.258943, -73.2552775, -73.247102, -73.2433699, -73.2434212, -73.2549149, -73.264587, -73.2695968, -73.2695085, -73.2831651, -73.2996243, -73.3161764, -73.3458013, -73.3557483, -73.3583903, -73.3594418, -73.3578286, -73.3599849, -73.3648862, -73.3804916, -73.3902683, -73.4020972, -73.4162537, -73.4224454, -73.4268176, -73.4326942, -73.4230416, 
-73.4221097, -73.4319157, -73.4345533, -73.4252356, -73.4198472, -73.4251498, -73.4270883, -73.4328214, -73.4378329, -73.4387215, -73.4353046, -73.4279614, -73.428198, -73.4232666, -73.4168421, -73.4075043, -73.4108306, -73.4176661, -73.4248844, -73.4272905, -73.4329965, -73.4429019, -73.4530255, -73.4571333, -73.4641296, -73.4698104, -73.4789487, -73.4808488, -73.4883911, -73.4825371, -73.4842024, -73.4850981, -73.5000888, -73.5032913, -73.4996208, -73.5012467, -73.5041932, -73.5024783, -73.5098963, 
-73.5137637, -73.5126725, -73.5178712, -73.5132665, -73.5128871, -73.5168836, -73.5195338, -73.5134262, -73.5088125, -73.5039836, -73.496673, -73.4948678, -73.4884397, -73.477482, -73.4726202, -73.4738653, -73.4714454, -73.4629967, -73.4580563, -73.4514462, -73.4507653, -73.4424851, -73.4372916, -73.4333807, -73.4307499, -73.4255966, -73.4214948, -73.4205984, -73.4168129, -73.4168894, -73.4091599, -73.4044651, -73.3984021, -73.3968581, -73.3897811, -73.3870645, -73.3886715, -73.3834294, -73.3780929, 
-73.3607002, -73.3561177, -73.348664, -73.3436081, -73.3369606, -73.3309756, -73.3213482, -73.319419, -73.320107, -73.3167374, -73.3147962, -73.317824, -73.3235522, -73.3222033, -73.3233418, -73.3141391, -73.3125452, -73.3039917, -73.2969352, -73.2892843, -73.2812913, -73.2749292, -73.2720301, -73.2771708, -73.274217, -73.2781974, -73.2848746, -73.2851622, -73.2829222, -73.274878, -73.2606612, -73.2560258, -73.2478632, -73.2388571, -73.2327749, -73.2314985, -73.2270595, -73.224999, -73.228993, -73.22943, 
-73.2279529, -73.2291058, -73.2225072, -73.2108808, -73.2027444, -73.1985001, -73.1904108, -73.1806112, -73.1740082, -73.1633524, -73.1603622, -73.151253, -73.1485941, -73.1502726, -73.1456806, -73.144188, -73.1448579, -73.13979, -73.1358914, -73.1423624, -73.1394204, -73.1406978, -73.1399236, -73.1350096, -73.1273704, -73.125665, -73.1258648, -73.1228323, -73.1240011, -73.1209819, -73.1162305, -73.1058286, -73.0967198, -73.0839848, -73.0790698, -73.0740751, -73.0739321, -73.0689429, -73.0587815, 
-38.4769917, -38.482989, -38.4876518, -38.4941475, -38.4971941, -38.505391, -38.5120607, -38.5171628, -38.5188015, -38.5232888, -38.5228155, -38.5201551, -38.5170922, -38.516567, -38.519455, -38.5254331, -38.5273979, -38.5410874, -38.5462356, -38.5568442, -38.5608532, -38.5607135, -38.564022, -38.5683338, -38.5748042, -38.5771336, -38.5824846, -38.588165, -38.5939668, -38.601842, -38.6030318, -38.6072204, -38.6149771, -38.6196947, -38.6234861, -38.6293367, -38.6430703, -38.6498636, -38.659445, -38.665461, 
-38.671111, -38.6878812, -38.7005328, -38.703644, -38.7066667, -38.7179265, -38.7150493, -38.7126778, -38.7193467, -38.7248687, -38.731603, -38.7396448, -38.7500389, -38.7515769, -38.7619524, -38.7697558, -38.7760537, -38.7826959, -38.7887994, -38.7908167, -38.8029637, -38.8056478, -38.8105246, -38.8095849, -38.8112066, -38.8178117, -38.8211926, -38.8263064, -38.8337115, -38.8416984, -38.8415123, -38.8485642, -38.8519144, -38.8550721, -38.8567348, -38.8619478, -38.8735224, -38.8838933, -38.8913491, 
-38.8976376, -38.9002897, -38.9017212, -38.8972417, -38.8910527, -38.896755, -38.8948943, -38.8946257, -38.9003369, -38.9007324, -38.8957387, -38.8946682, -38.9003047, -38.8968979, -38.8898954, -38.8900421, -38.8808695, -38.8747879, -38.8693277, -38.8636701, -38.8581261, -38.8562663, -38.8540036, -38.8534467, -38.8380785, -38.834671, -38.8295071, -38.827988, -38.82237, -38.8179094, -38.8151766, -38.8125208, -38.8138821, -38.8107421, -38.8004466, -38.798206, -38.7975127, -38.7981346, -38.7859074, 
-38.7810386, -38.769022, -38.7608576, -38.7380424, -38.7302452, -38.7220147, -38.7221957, -38.7176495, -38.7115063, -38.7023769, -38.6986079, -38.6969829, -38.6939695, -38.6957319, -38.7011821, -38.7061373, -38.7238645, -38.7397399, -38.7466951, -38.7497734, -38.7520452, -38.7497834, -38.7454087, -38.7459258, -38.748028, -38.7470282, -38.7348116, -38.7306673, -38.7261267, -38.7312508, -38.7248162, -38.7215507, -38.7181935, -38.7151427, -38.7193184, -38.7218509, -38.7268696, -38.7361538, -38.7435287, 
-38.75154, -38.7556387, -38.7657772, -38.7718268, -38.7839503, -38.785185, -38.7802497, -38.7701288, -38.764214, -38.7566403, -38.7394716, -38.7245936, -38.7157494, -38.7053166, -38.6922078, -38.6773641, -38.6717343, -38.6559318, -38.646989, -38.642942, -38.6330052, -38.5981761, -38.5932925, -38.5820444, -38.5726214, -38.5683292, -38.5460177, -38.5290763, -38.5238853, -38.5159099, -38.5072437, -38.5027878, -38.4965245, -38.4843467, -38.4812673, -38.4814507, -38.4837485, -38.4840294, -38.4789434, 
-38.471657, -38.4732864, -38.4713016, -38.4660723, -38.4603173, -38.4563045, -38.4536527, -38.4542817, -38.4521309, -38.45068, -38.4518814, -38.4495008, -38.4438885, -38.4309759, -38.4311141, -38.4293602, -38.4252839, -38.4230656, -38.4202506, -38.4195872, -38.4153871, -38.4140743, -38.411967, -38.4096622, -38.4067682, -38.4026405, -38.4010048, -38.4033462, -38.4038341, -38.4084603, -38.4112977, -38.4169756, -38.4255594, -38.4307054, -38.436209, -38.4401643, -38.4438193, -38.4495291, -38.4566517, 
-38.462075, -38.4663789, -38.4777228, -38.480875, -38.4862263, -38.4901998, -38.4914324, -38.4902802, -38.4911824, -38.4886233, -38.4887206, -38.484313, -38.4748719, -38.4689608, -38.4661572, -38.4647525, -38.4569445, -38.4535674, -38.4494727, -38.4511159, -38.4483255, -38.4465051, -38.4472306, -38.439912, -38.434468, -38.430062, -38.4207582, -38.419147, -38.4105704, -38.4040509, -38.399714, -38.3961241, -38.3938796, -38.4023453, -38.4018585, -38.4044177, -38.4060104, -38.4054579, -38.3996963, -38.401505, 
-38.3996703, -38.4005261, -38.4062702, -38.4159792, -38.4240927, -38.4278474, -38.4318221, -38.4371668, -38.4395844, -38.4540558, -38.4557149, -38.4675978, -38.4723636, -38.4704891, -38.4666591, -38.4606024, -38.453435, -38.4478263, -38.442574, -38.4421102, -38.4474167, -38.4465752, -38.4565861, -38.4642326, -38.4685344, -38.4710551, -38.4749603, -38.4769917)))"
09116,091,09,7.94,"list(list(c(-73.3557896, -73.3553799, -73.3569664, -73.3539561, -73.3530638, -73.3557896, -38.7398194, -38.732856, -38.7228863, -38.7279864, -38.7334294, -38.7398194)), list(c(-73.1841982, -73.1837785, -73.186116, -73.1822458, -73.1907426, -73.1968966, -73.1983157, -73.2023513, -73.2088903, -73.2191807, -73.2315886, -73.2482514, -73.2537157, -73.2565947, -73.2613216, -73.2670896, -73.2892427, -73.2962402, -73.3009992, -73.3102856, -73.3140048, -73.3243223, -73.3277697, -73.3293733, -73.3254945, -73.3327867, 
-73.342177, -73.3443743, -73.3482956, -73.355397, -73.3578551, -73.3651097, -73.3687858, -73.3735059, -73.3787242, -73.389512, -73.3926636, -73.39911, -73.4030491, -73.4107872, -73.4126454, -73.4071677, -73.4056312, -73.4018012, -73.398522, -73.3993059, -73.4062747, -73.4211962, -73.4199518, -73.4157197, -73.406974, -73.3989956, -73.3897184, -73.377277, -73.3651869, -73.3575051, -73.3497206, -73.3515839, -73.3555233, -73.3583903, -73.3557483, -73.3458013, -73.3161764, -73.2996243, -73.2831651, -73.2695085, 
-73.2695968, -73.264587, -73.2549149, -73.2434212, -73.2433699, -73.247102, -73.2552775, -73.258943, -73.2628734, -73.2492402, -73.2465085, -73.23722, -73.2252788, -73.221625, -73.2254219, -73.2094655, -73.2026627, -73.1905269, -73.1915992, -73.1715009, -73.178567, -73.1749011, -73.1779214, -73.1715585, -73.1773581, -73.1833152, -73.1859924, -73.1932004, -73.1924816, -73.1857324, -73.185724, -73.1833674, -73.1866018, -73.1822832, -73.1850208, -73.1841982, -38.9003047, -38.9046412, -38.921766, -38.9315228, 
-38.9406112, -38.9442206, -38.9494371, -38.9515537, -38.9584076, -38.9612097, -38.9535548, -38.9495352, -38.9434313, -38.9375634, -38.9358718, -38.9366727, -38.9263982, -38.9313492, -38.9391434, -38.9486681, -38.950397, -38.9510401, -38.9524989, -38.9577891, -38.9632931, -38.9634169, -38.9427708, -38.9403511, -38.9309095, -38.9176649, -38.9112614, -38.8970452, -38.8875677, -38.8789247, -38.8668553, -38.844428, -38.8341765, -38.8224518, -38.8120891, -38.7973492, -38.7913462, -38.7888567, -38.7983543, 
-38.7953052, -38.7895827, -38.785621, -38.7789892, -38.7594821, -38.7547571, -38.7545331, -38.7496384, -38.749624, -38.7541867, -38.755177, -38.7539317, -38.7491158, -38.7360348, -38.725293, -38.7159681, -38.7061373, -38.7011821, -38.6957319, -38.6939695, -38.6969829, -38.6986079, -38.7023769, -38.7115063, -38.7176495, -38.7221957, -38.7220147, -38.7302452, -38.7380424, -38.7608576, -38.769022, -38.7810386, -38.7859074, -38.7981346, -38.7975127, -38.798206, -38.8004466, -38.8107421, -38.8138821, 
-38.8125208, -38.8151766, -38.8179094, -38.82237, -38.827988, -38.8295071, -38.834671, -38.8380785, -38.8534467, -38.8540036, -38.8562663, -38.8581261, -38.8636701, -38.8693277, -38.8747879, -38.8808695, -38.8900421, -38.8898954, -38.8968979, -38.9003047)))"
09121,091,09,9.17,"list(list(c(-72.7696431, -72.7614556, -72.7587546, -72.7612081, -72.7604516, -72.7630437, -72.7625908, -72.7697857, -72.769152, -72.761457, -72.7573218, -72.7563586, -72.7632412, -72.7624561, -72.7673788, -72.7741916, -72.7780991, -72.7837317, -72.7919562, -72.7937718, -72.8004478, -72.808867, -72.8161723, -72.8194786, -72.8266109, -72.8362285, -72.8503993, -72.8553504, -72.8605732, -72.8671487, -72.8745175, -72.8765652, -72.8823804, -72.8900194, -72.8906886, -72.8982272, -72.9078631, -72.9099162, 
-72.9155492, -72.9221682, -72.9304901, -72.9367899, -72.9630006, -72.9633774, -72.9697207, -72.9790106, -72.9805249, -72.9868865, -72.9914656, -73.0072711, -73.008714, -73.0309543, -73.0333509, -73.039132, -73.0450746, -73.0474758, -73.0441132, -73.0409052, -73.0374265, -73.0466164, -73.0360848, -73.0081446, -73.0375814, -73.0532403, -73.0626382, -73.0588524, -73.0587815, -73.0371964, -73.0220097, -73.0144593, -73.0113098, -73.0059467, -72.996371, -72.9913973, -72.9878448, -72.9848379, -72.9775097, 
-72.9610819, -72.9567848, -72.9494539, -72.9426875, -72.9368991, -72.933586, -72.9271906, -72.9214462, -72.9157841, -72.902833, -72.8884739, -72.8844231, -72.8817294, -72.8841743, -72.8824313, -72.8772128, -72.8707558, -72.8736911, -72.852116, -72.8494179, -72.8461764, -72.8359756, -72.8300635, -72.8194916, -72.8116488, -72.8035244, -72.8043208, -72.792095, -72.7908906, -72.7944448, -72.7924107, -72.7954283, -72.7925539, -72.7960309, -72.7951333, -72.7899337, -72.7853505, -72.7810671, -72.7741651, 
-72.7696431, -38.5876621, -38.5900196, -38.5927026, -38.5974755, -38.6037143, -38.6081745, -38.6118961, -38.6228731, -38.6318985, -38.6395814, -38.6476524, -38.6536552, -38.6532428, -38.6609191, -38.6649462, -38.67492, -38.6743996, -38.6820437, -38.6909121, -38.7006254, -38.7085587, -38.71047, -38.7140091, -38.7134699, -38.7089002, -38.7101418, -38.7022657, -38.6972451, -38.695337, -38.6900389, -38.6871505, -38.6796964, -38.6718003, -38.6685816, -38.6489028, -38.6565992, -38.6593688, -38.6529237, 
-38.64571, -38.6422041, -38.6399211, -38.6345697, -38.6265115, -38.6308198, -38.6348857, -38.6357946, -38.6391681, -38.6425212, -38.6400234, -38.6454574, -38.6481845, -38.6433049, -38.635126, -38.6293391, -38.6289114, -38.6252752, -38.6129058, -38.6101398, -38.6000473, -38.5980148, -38.575656, -38.5061095, -38.4986196, -38.4941475, -38.4876518, -38.482989, -38.4769917, -38.4756535, -38.4795205, -38.4780455, -38.4804701, -38.4790768, -38.4788548, -38.475012, -38.4613971, -38.4584057, -38.4572522, 
-38.4676619, -38.4680865, -38.4723756, -38.4823586, -38.4806221, -38.4831225, -38.481706, -38.4848414, -38.4919926, -38.4877821, -38.4904476, -38.4981678, -38.4937952, -38.4899761, -38.4848841, -38.487808, -38.5032982, -38.5061849, -38.5126824, -38.5187163, -38.5209871, -38.5169808, -38.5182861, -38.5146611, -38.5139755, -38.5238927, -38.5301308, -38.5430191, -38.5487415, -38.5562082, -38.5607754, -38.5708259, -38.5785104, -38.5836525, -38.5903409, -38.5891329, -38.5904294, -38.5873432, -38.5859822, 
-38.5876621)))"
09106,091,09,5.88,"list(list(c(-72.6403859, -72.6292414, -72.6270871, -72.6171577, -72.6095977, -72.6105412, -72.6133973, -72.6126906, -72.6105645, -72.6091764, -72.6108694, -72.6155063, -72.6190718, -72.6192701, -72.6233091, -72.6314392, -72.6345903, -72.6360199, -72.6336319, -72.6301181, -72.6285327, -72.6342548, -72.63945, -72.6602019, -72.6630905, -72.6734066, -72.6898251, -72.7013693, -72.7111711, -72.7125065, -72.716969, -72.7267111, -72.7444278, -72.7496683, -72.7530001, -72.7565327, -72.7618844, -72.7696431, 
-72.7741651, -72.7810671, -72.7853505, -72.7899337, -72.7951333, -72.7960309, -72.7925539, -72.7954283, -72.7924107, -72.7944448, -72.7908906, -72.792095, -72.8043208, -72.8035244, -72.8116488, -72.8194916, -72.8300635, -72.8359756, -72.8461764, -72.8494179, -72.852116, -72.8736911, -72.8707558, -72.8772128, -72.8824313, -72.8841743, -72.8817294, -72.8844231, -72.8884739, -72.902833, -72.9157841, -72.9214462, -72.9271906, -72.933586, -72.9368991, -72.9426875, -72.9494539, -72.9567848, -72.9610819, 
-72.9775097, -72.9848379, -72.9878448, -72.990058, -72.988459, -72.982627, -72.9831688, -72.9789564, -72.9825304, -72.9902292, -72.9940389, -73.0055793, -73.0005455, -72.9953464, -72.9861616, -72.9834609, -72.9747997, -72.9656967, -72.9654761, -72.957238, -72.9569031, -72.9594571, -72.9555184, -72.9564046, -72.9523369, -72.9463989, -72.9358128, -72.9264098, -72.9216014, -72.915983, -72.9131857, -72.9064056, -72.8981675, -72.892642, -72.8878605, -72.8780162, -72.878253, -72.8733509, -72.8724685, -72.8600711, 
-72.849349, -72.8503967, -72.8437449, -72.8433369, -72.8300041, -72.8220081, -72.8183551, -72.8140459, -72.8091253, -72.8038791, -72.7941043, -72.7891108, -72.7865664, -72.7775237, -72.7750389, -72.7740751, -72.7658978, -72.7643866, -72.7583256, -72.7516663, -72.7524112, -72.7630801, -72.7539393, -72.742498, -72.7277276, -72.7170673, -72.7113129, -72.7002174, -72.6744897, -72.6830531, -72.6824176, -72.6863705, -72.69186, -72.6910081, -72.6814351, -72.6798327, -72.6695284, -72.6647828, -72.6617941, 
-72.6482076, -72.6403859, -38.4269774, -38.4333647, -38.4384033, -38.4479703, -38.4484931, -38.4528712, -38.4619707, -38.4679797, -38.4693735, -38.4802297, -38.4889908, -38.4898918, -38.4945011, -38.4979467, -38.5021377, -38.5071142, -38.5126157, -38.5203575, -38.5303648, -38.5336906, -38.5443041, -38.5513151, -38.55166, -38.552819, -38.5500497, -38.5522646, -38.5515447, -38.549596, -38.5526895, -38.5607394, -38.5659085, -38.5680985, -38.5662203, -38.5741288, -38.5740261, -38.5808428, -38.5797694, 
-38.5876621, -38.5859822, -38.5873432, -38.5904294, -38.5891329, -38.5903409, -38.5836525, -38.5785104, -38.5708259, -38.5607754, -38.5562082, -38.5487415, -38.5430191, -38.5301308, -38.5238927, -38.5139755, -38.5146611, -38.5182861, -38.5169808, -38.5209871, -38.5187163, -38.5126824, -38.5061849, -38.5032982, -38.487808, -38.4848841, -38.4899761, -38.4937952, -38.4981678, -38.4904476, -38.4877821, -38.4919926, -38.4848414, -38.481706, -38.4831225, -38.4806221, -38.4823586, -38.4723756, -38.4680865, 
-38.4676619, -38.4572522, -38.4584057, -38.4613971, -38.4590127, -38.4498042, -38.4397533, -38.4357317, -38.4329501, -38.4198088, -38.4201474, -38.4154671, -38.4110043, -38.4039557, -38.4017547, -38.4032419, -38.3987804, -38.3935812, -38.3909518, -38.3885152, -38.3891785, -38.3822147, -38.3761501, -38.3708843, -38.361053, -38.3589854, -38.363204, -38.3620008, -38.3633054, -38.362238, -38.3559833, -38.3551909, -38.3575216, -38.3548502, -38.3574461, -38.3540428, -38.3506395, -38.3466592, -38.3450629, 
-38.3490816, -38.3457892, -38.3484959, -38.3434302, -38.3424335, -38.3398887, -38.3358326, -38.3360371, -38.3321872, -38.3322372, -38.3367049, -38.3261469, -38.3212816, -38.3233822, -38.3212633, -38.3205312, -38.3244762, -38.3304114, -38.334079, -38.3380388, -38.3383621, -38.3430437, -38.3457901, -38.3459567, -38.360583, -38.367815, -38.3645786, -38.3669033, -38.3636059, -38.3673687, -38.3868559, -38.3900291, -38.3926104, -38.4006209, -38.4080737, -38.4165324, -38.4187878, -38.4147829, -38.4170379, 
-38.4165891, -38.4216973, -38.4226469, -38.4269774)))"
09211,092,09,4.41,"list(list(c(-71.9860075, -71.977673, -71.9670374, -71.9550442, -71.9488212, -71.9448073, -71.9468352, -71.9443088, -71.9325526, -71.9296934, -71.925303, -71.9378824, -71.9482685, -71.9723759, -71.9824084, -71.9867871, -71.9799427, -71.982787, -71.9871338, -71.9903599, -71.9985625, -72.0017212, -72.0011572, -72.0042273, -72.0107028, -72.0117526, -72.0293748, -72.0296646, -72.0379883, -72.0384787, -72.0490335, -72.0544694, -72.0653356, -72.0842812, -72.0870506, -72.0976119, -72.101171, -72.1144742, 
-72.124093, -72.1378007, -72.1432482, -72.1573198, -72.1618289, -72.1701397, -72.182617, -72.1897474, -72.1984396, -72.2042864, -72.2102187, -72.2182576, -72.2300668, -72.2366413, -72.2405466, -72.2487579, -72.2561102, -72.2617674, -72.2415233, -72.2347786, -72.2422039, -72.2497133, -72.2552787, -72.2558822, -72.2656073, -72.2706857, -72.2999843, -72.3240862, -72.3578817, -72.3492134, -72.3568874, -72.372439, -72.376747, -72.3848756, -72.3872281, -72.3941851, -72.4051845, -72.4094, -72.4268807, -72.4338652, 
-72.4406182, -72.4487188, -72.4586122, -72.471095, -72.4753647, -72.4820124, -72.4856132, -72.494865, -72.5053095, -72.5094098, -72.5142843, -72.5231715, -72.5178569, -72.5167077, -72.5091245, -72.5128899, -72.5149265, -72.5052495, -72.5049436, -72.5060219, -72.5056842, -72.5043046, -72.5050298, -72.5082099, -72.5157667, -72.521614, -72.5303415, -72.5396139, -72.5398632, -72.5315344, -72.5371067, -72.5345775, -72.5265164, -72.5212303, -72.5218782, -72.5166241, -72.5048787, -72.5059143, -72.5049257, 
-72.5071024, -72.4997511, -72.4933977, -72.4848373, -72.4727603, -72.4637812, -72.4549935, -72.449483, -72.4441057, -72.436808, -72.4322802, -72.4270279, -72.4165304, -72.4118817, -72.4077974, -72.3952545, -72.3890902, -72.3677683, -72.3602701, -72.3573864, -72.3419817, -72.3317023, -72.3269907, -72.3214342, -72.3185331, -72.3128321, -72.3110327, -72.3050129, -72.3019264, -72.286791, -72.2810522, -72.2768436, -72.276089, -72.270341, -72.2644844, -72.2634385, -72.2548465, -72.2491885, -72.2352112, 
-72.2321772, -72.2253448, -72.2264695, -72.2228074, -72.2138789, -72.2091432, -72.1928831, -72.1770759, -72.165872, -72.1575338, -72.1502409, -72.1405042, -72.1274881, -72.1248265, -72.1184715, -72.1169364, -72.1082321, -72.0968399, -72.0904392, -72.0795583, -72.0725486, -72.0612222, -72.0527582, -72.0452126, -72.037918, -72.0331397, -72.0276592, -72.01348, -72.0088507, -71.9908927, -71.9860075, -38.1762053, -38.1783956, -38.1786544, -38.1724062, -38.1742581, -38.1818208, -38.1853108, -38.1914391, 
-38.1952676, -38.1972905, -38.2090773, -38.2382298, -38.2675589, -38.330963, -38.33729, -38.3452348, -38.3505735, -38.3579273, -38.3647959, -38.3616084, -38.3677426, -38.3791484, -38.3830846, -38.3859876, -38.3879054, -38.3924504, -38.4008001, -38.4038391, -38.4080276, -38.4125583, -38.4135275, -38.415723, -38.4154328, -38.418118, -38.4247875, -38.4208377, -38.4220084, -38.4215639, -38.4191776, -38.4216553, -38.421645, -38.4267994, -38.4273779, -38.4250813, -38.430673, -38.4403132, -38.4437468, -38.4432344, 
-38.448925, -38.4487939, -38.4534926, -38.4514874, -38.4548237, -38.4498818, -38.4490044, -38.4508571, -38.401304, -38.3830216, -38.3838904, -38.3894503, -38.3905179, -38.3941766, -38.395742, -38.403249, -38.3966431, -38.3906845, -38.3827903, -38.359695, -38.3592017, -38.3557134, -38.35631, -38.3540049, -38.3516877, -38.3506443, -38.3537626, -38.3573608, -38.3578992, -38.3598859, -38.3602724, -38.3662787, -38.3691067, -38.3654303, -38.3658557, -38.3693236, -38.3685179, -38.3698018, -38.3659249, -38.3611376, 
-38.3651245, -38.3580366, -38.3546447, -38.3503916, -38.3491837, -38.3460799, -38.3211871, -38.3232845, -38.3070463, -38.3062868, -38.2867683, -38.2829824, -38.2759573, -38.2616899, -38.2671359, -38.2673452, -38.2717958, -38.2703961, -38.2598876, -38.2590564, -38.2505334, -38.2465041, -38.2156868, -38.2075113, -38.2005138, -38.194883, -38.1876873, -38.1805082, -38.1751703, -38.1658492, -38.16109, -38.1601863, -38.1549504, -38.1525547, -38.1493845, -38.1506803, -38.1479754, -38.1487657, -38.1453661, 
-38.1462033, -38.1430038, -38.1467818, -38.1508056, -38.1516122, -38.1476078, -38.1534721, -38.157078, -38.1540336, -38.1507836, -38.1505484, -38.1469903, -38.1493564, -38.1497614, -38.1470191, -38.1507992, -38.147753, -38.147223, -38.150594, -38.1599176, -38.1552752, -38.1553758, -38.1595566, -38.1608381, -38.1597646, -38.1629203, -38.1608822, -38.1636104, -38.1611466, -38.1592595, -38.1614632, -38.1655218, -38.1682104, -38.1678772, -38.1692062, -38.1705889, -38.1742326, -38.1744356, -38.1704497, 
-38.1741651, -38.1739327, -38.1755069, -38.1732568, -38.1748128, -38.1773609, -38.175552, -38.1753337, -38.1761888, -38.1753688, -38.1770006, -38.1767265, -38.1788657, -38.1829826, -38.1818346, -38.1852952, -38.1868008, -38.1882697, -38.1858089, -38.1899685, -38.1762053)))"
